"Region","Method","Year","Month","Value"
"Hagridland","Depo Provera (DMPA)",2020,"November",122534
"Hagridland","Depo Provera (DMPA)",2020,"December",115568
"Hagridland","EC",2020,"January",99068
"Hagridland","EC",2020,"February",101943
"Hagridland","EC",2020,"March",105773
"Hagridland","EC",2020,"April",103131
"Hagridland","EC",2020,"May",101710
"Hagridland","EC",2020,"June",102980
"Hagridland","EC",2020,"July",103167
"Hagridland","EC",2020,"August",102899
"Hagridland","EC",2020,"September",102082
"Hagridland","EC",2020,"October",101675
"Hagridland","EC",2020,"November",102759
"Hagridland","EC",2020,"December",101861
"Hagridland","Female Condom",2020,"January",221
"Hagridland","Female Condom",2020,"February",236
"Hagridland","Female Condom",2020,"March",239
"Hagridland","Female Condom",2020,"April",218
"Hagridland","Female Condom",2020,"May",232
"Hagridland","Female Condom",2020,"June",224
"Hagridland","Female Condom",2020,"July",222
"Hagridland","Female Condom",2020,"August",236
"Hagridland","Female Condom",2020,"September",225
"Hagridland","Female Condom",2020,"October",219
"Hagridland","Female Condom",2020,"November",238
"Hagridland","Female Condom",2020,"December",234
"Hagridland","Implanon",2020,"January",4033
"Hagridland","Implanon",2020,"February",3798
"Hagridland","Implanon",2020,"March",4027
"Hagridland","Implanon",2020,"April",3802
"Hagridland","Implanon",2020,"May",3810
"Hagridland","Implanon",2020,"June",3812
"Hagridland","Implanon",2020,"July",3770
"Hagridland","Implanon",2020,"August",3806
"Hagridland","Implanon",2020,"September",4041
"Hagridland","Implanon",2020,"October",4068
"Hagridland","Implanon",2020,"November",4037
"Hagridland","Implanon",2020,"December",4029
"Hagridland","Jadelle",2020,"January",11176
"Hagridland","Jadelle",2020,"February",11244
"Hagridland","Jadelle",2020,"March",11604
"Hagridland","Jadelle",2020,"April",11432
"Hagridland","Jadelle",2020,"May",11095
"Hagridland","Jadelle",2020,"June",11622
"Hagridland","Jadelle",2020,"July",11527
"Hagridland","Jadelle",2020,"August",11555
"Hagridland","Jadelle",2020,"September",11195
"Hagridland","Jadelle",2020,"October",11703
"Hagridland","Jadelle",2020,"November",11366
"Hagridland","Jadelle",2020,"December",11271
"Hagridland","LAM",2020,"January",4143
"Hagridland","LAM",2020,"February",4214
"Hagridland","LAM",2020,"March",4314
"Hagridland","LAM",2020,"April",4265
"Hagridland","LAM",2020,"May",4092
"Hagridland","LAM",2020,"June",4090
"Hagridland","LAM",2020,"July",4168
"Hagridland","LAM",2020,"August",4311
"Hagridland","LAM",2020,"September",4046
"Hagridland","LAM",2020,"October",4043
"Hagridland","LAM",2020,"November",4188
"Hagridland","LAM",2020,"December",4266
"Hagridland","LNG-IUS",2020,"January",9199
"Hagridland","LNG-IUS",2020,"February",8598
"Hagridland","LNG-IUS",2020,"March",8797
"Hagridland","LNG-IUS",2020,"April",8672
"Hagridland","LNG-IUS",2020,"May",8827
"Hagridland","LNG-IUS",2020,"June",8907
"Hagridland","LNG-IUS",2020,"July",9074
"Hagridland","LNG-IUS",2020,"August",9044
"Hagridland","LNG-IUS",2020,"September",9272
"Hagridland","LNG-IUS",2020,"October",8964
"Hagridland","LNG-IUS",2020,"November",8949
"Hagridland","LNG-IUS",2020,"December",8922
"Hagridland","Lunelle",2020,"January",1229
"Hagridland","Lunelle",2020,"February",1169
"Hagridland","Lunelle",2020,"March",1191
"Hagridland","Lunelle",2020,"April",1186
"Hagridland","Lunelle",2020,"May",1171
"Hagridland","Lunelle",2020,"June",1148
"Hagridland","Lunelle",2020,"July",1158
"Hagridland","Lunelle",2020,"August",1219
"Hagridland","Lunelle",2020,"September",1205
"Hagridland","Lunelle",2020,"October",1172
"Hagridland","Lunelle",2020,"November",1208
"Hagridland","Lunelle",2020,"December",1206
"Hagridland","Male Condom",2020,"January",9176921
"Hagridland","Male Condom",2020,"February",8579563
"Hagridland","Male Condom",2020,"March",9254880
"Hagridland","Male Condom",2020,"April",8624619
"Hagridland","Male Condom",2020,"May",8986273
"Hagridland","Male Condom",2020,"June",9287088
"Hagridland","Male Condom",2020,"July",8775622
"Hagridland","Male Condom",2020,"August",8770211
"Hagridland","Male Condom",2020,"September",9131866
"Hagridland","Male Condom",2020,"October",8501605
"Hagridland","Male Condom",2020,"November",8980862
"Hagridland","Male Condom",2020,"December",8469396
"Hagridland","Noristerat (NET-En)",2020,"January",2173
"Hagridland","Noristerat (NET-En)",2020,"February",2270
"Hagridland","Noristerat (NET-En)",2020,"March",2206
"Hagridland","Noristerat (NET-En)",2020,"April",2227
"Hagridland","Noristerat (NET-En)",2020,"May",2155
"Hagridland","Noristerat (NET-En)",2020,"June",2250
"Hagridland","Noristerat (NET-En)",2020,"July",2129
"Hagridland","Noristerat (NET-En)",2020,"August",2193
"Hagridland","Noristerat (NET-En)",2020,"September",2244
"Hagridland","Noristerat (NET-En)",2020,"October",2234
"Hagridland","Noristerat (NET-En)",2020,"November",2165
"Hagridland","Noristerat (NET-En)",2020,"December",2149
"Hagridland","Other Injectable",2020,"January",0
"Hagridland","Other Injectable",2020,"February",0
"Hagridland","Other Injectable",2020,"March",0
"Hagridland","Other Injectable",2020,"April",0
"Hagridland","Other Injectable",2020,"May",0
"Hagridland","Other Injectable",2020,"June",0
"Hagridland","Other Injectable",2020,"July",0
"Hagridland","Other Injectable",2020,"August",0
"Hagridland","Other Injectable",2020,"September",0
"Hagridland","Other Injectable",2020,"October",0
"Hagridland","Other Injectable",2020,"November",0
"Hagridland","Other Injectable",2020,"December",0
"Hagridland","Other OC Pill",2020,"January",0
"Hagridland","Other OC Pill",2020,"February",0
"Hagridland","Other OC Pill",2020,"March",0
"Hagridland","Other OC Pill",2020,"April",0
"Hagridland","Other OC Pill",2020,"May",0
"Hagridland","Other OC Pill",2020,"June",0
"Hagridland","Other OC Pill",2020,"July",0
"Hagridland","Other OC Pill",2020,"August",0
"Hagridland","Other OC Pill",2020,"September",0
"Hagridland","Other OC Pill",2020,"October",0
"Hagridland","Other OC Pill",2020,"November",0
"Hagridland","Other OC Pill",2020,"December",0
"Hagridland","Progestin only (POP)",2020,"January",5819
"Hagridland","Progestin only (POP)",2020,"February",5926
"Hagridland","Progestin only (POP)",2020,"March",5602
"Hagridland","Progestin only (POP)",2020,"April",5580
"Hagridland","Progestin only (POP)",2020,"May",5837
"Hagridland","Progestin only (POP)",2020,"June",5875
"Hagridland","Progestin only (POP)",2020,"July",6117
"Hagridland","Progestin only (POP)",2020,"August",6092
"Hagridland","Progestin only (POP)",2020,"September",5576
"Hagridland","Progestin only (POP)",2020,"October",5857
"Hagridland","Progestin only (POP)",2020,"November",6114
"Hagridland","Progestin only (POP)",2020,"December",5768
"Hagridland","Sayana Press",2020,"January",2839
"Hagridland","Sayana Press",2020,"February",2881
"Hagridland","Sayana Press",2020,"March",3092
"Hagridland","Sayana Press",2020,"April",2942
"Hagridland","Sayana Press",2020,"May",3042
"Hagridland","Sayana Press",2020,"June",3018
"Hagridland","Sayana Press",2020,"July",3060
"Hagridland","Sayana Press",2020,"August",2999
"Hagridland","Sayana Press",2020,"September",3101
"Hagridland","Sayana Press",2020,"October",2899
"Hagridland","Sayana Press",2020,"November",2922
"Hagridland","Sayana Press",2020,"December",2848
"Hagridland","SDM (Standard Days)",2020,"January",60
"Hagridland","SDM (Standard Days)",2020,"February",59
"Hagridland","SDM (Standard Days)",2020,"March",64
"Hagridland","SDM (Standard Days)",2020,"April",60
"Hagridland","SDM (Standard Days)",2020,"May",63
"Hagridland","SDM (Standard Days)",2020,"June",62
"Hagridland","SDM (Standard Days)",2020,"July",63
"Hagridland","SDM (Standard Days)",2020,"August",59
"Hagridland","SDM (Standard Days)",2020,"September",64
"Hagridland","SDM (Standard Days)",2020,"October",61
"Hagridland","SDM (Standard Days)",2020,"November",63
"Hagridland","SDM (Standard Days)",2020,"December",60
"Hagridland","Sino-Implant",2020,"January",5
"Hagridland","Sino-Implant",2020,"February",6
"Hagridland","Sino-Implant",2020,"March",6
"Hagridland","Sino-Implant",2020,"April",6
"Hagridland","Sino-Implant",2020,"May",5
"Hagridland","Sino-Implant",2020,"June",5
"Hagridland","Sino-Implant",2020,"July",6
"Hagridland","Sino-Implant",2020,"August",6
"Hagridland","Sino-Implant",2020,"September",6
"Hagridland","Sino-Implant",2020,"October",5
"Hagridland","Sino-Implant",2020,"November",5
"Hagridland","Sino-Implant",2020,"December",5
"Hagridland","Spermicides",2020,"January",92
"Hagridland","Spermicides",2020,"February",91
"Hagridland","Spermicides",2020,"March",97
"Hagridland","Spermicides",2020,"April",94
"Hagridland","Spermicides",2020,"May",89
"Hagridland","Spermicides",2020,"June",90
"Hagridland","Spermicides",2020,"July",96
"Hagridland","Spermicides",2020,"August",96
"Hagridland","Spermicides",2020,"September",97
"Hagridland","Spermicides",2020,"October",95
"Hagridland","Spermicides",2020,"November",89
"Hagridland","Spermicides",2020,"December",89
"Hagridland","Tubal Ligation (F)",2020,"January",460
"Hagridland","Tubal Ligation (F)",2020,"February",433
"Hagridland","Tubal Ligation (F)",2020,"March",457
"Hagridland","Tubal Ligation (F)",2020,"April",433
"Hagridland","Tubal Ligation (F)",2020,"May",428
"Hagridland","Tubal Ligation (F)",2020,"June",455
"Hagridland","Tubal Ligation (F)",2020,"July",451
"Hagridland","Tubal Ligation (F)",2020,"August",454
"Hagridland","Tubal Ligation (F)",2020,"September",437
"Hagridland","Tubal Ligation (F)",2020,"October",440
"Hagridland","Tubal Ligation (F)",2020,"November",447
"Hagridland","Tubal Ligation (F)",2020,"December",431
"Hagridland","Vaginal barrier",2020,"January",0
"Hagridland","Vaginal barrier",2020,"February",0
"Hagridland","Vaginal barrier",2020,"March",0
"Hagridland","Vaginal barrier",2020,"April",0
"Hagridland","Vaginal barrier",2020,"May",0
"Hagridland","Vaginal barrier",2020,"June",0
"Hagridland","Vaginal barrier",2020,"July",0
"Hagridland","Vaginal barrier",2020,"August",0
"Hagridland","Vaginal barrier",2020,"September",0
"Hagridland","Vaginal barrier",2020,"October",0
"Hagridland","Vaginal barrier",2020,"November",0
"Hagridland","Vaginal barrier",2020,"December",0
"Hagridland","Vasectomy (M)",2020,"January",13
"Hagridland","Vasectomy (M)",2020,"February",13
"Hagridland","Vasectomy (M)",2020,"March",14
"Hagridland","Vasectomy (M)",2020,"April",13
"Hagridland","Vasectomy (M)",2020,"May",13
"Hagridland","Vasectomy (M)",2020,"June",13
"Hagridland","Vasectomy (M)",2020,"July",13
"Hagridland","Vasectomy (M)",2020,"August",13
"Hagridland","Vasectomy (M)",2020,"September",13
"Hagridland","Vasectomy (M)",2020,"October",13
"Hagridland","Vasectomy (M)",2020,"November",13
"Hagridland","Vasectomy (M)",2020,"December",13
"Port_Alvin","Combined Oral (COC)",2015,"January",302113
"Port_Alvin","Combined Oral (COC)",2015,"February",296756
"Port_Alvin","Combined Oral (COC)",2015,"March",307039
"Port_Alvin","Combined Oral (COC)",2015,"April",313628
"Port_Alvin","Combined Oral (COC)",2015,"May",292485
"Port_Alvin","Combined Oral (COC)",2015,"June",291085
"Port_Alvin","Combined Oral (COC)",2015,"July",309596
"Port_Alvin","Combined Oral (COC)",2015,"August",299968
"Port_Alvin","Combined Oral (COC)",2015,"September",288454
"Port_Alvin","Combined Oral (COC)",2015,"October",295042
"Port_Alvin","Combined Oral (COC)",2015,"November",310997
"Port_Alvin","Combined Oral (COC)",2015,"December",305325
"Port_Alvin","Copper- T 380-A IUD",2015,"January",240
"Port_Alvin","Copper- T 380-A IUD",2015,"February",230
"Port_Alvin","Copper- T 380-A IUD",2015,"March",237
"Port_Alvin","Copper- T 380-A IUD",2015,"April",237
"Port_Alvin","Copper- T 380-A IUD",2015,"May",226
"Port_Alvin","Copper- T 380-A IUD",2015,"June",220
"Port_Alvin","Copper- T 380-A IUD",2015,"July",220
"Port_Alvin","Copper- T 380-A IUD",2015,"August",240
"Port_Alvin","Copper- T 380-A IUD",2015,"September",233
"Port_Alvin","Copper- T 380-A IUD",2015,"October",222
"Port_Alvin","Copper- T 380-A IUD",2015,"November",230
"Port_Alvin","Copper- T 380-A IUD",2015,"December",223
"Port_Alvin","Depo Provera (DMPA)",2015,"January",47037
"Port_Alvin","Depo Provera (DMPA)",2015,"February",47334
"Port_Alvin","Depo Provera (DMPA)",2015,"March",49769
"Port_Alvin","Depo Provera (DMPA)",2015,"April",50265
"Port_Alvin","Depo Provera (DMPA)",2015,"May",47738
"Port_Alvin","Depo Provera (DMPA)",2015,"June",47393
"Port_Alvin","Depo Provera (DMPA)",2015,"July",47241
"Port_Alvin","Depo Provera (DMPA)",2015,"August",46924
"Port_Alvin","Depo Provera (DMPA)",2015,"September",50583
"Port_Alvin","Depo Provera (DMPA)",2015,"October",50172
"Port_Alvin","Depo Provera (DMPA)",2015,"November",50469
"Port_Alvin","Depo Provera (DMPA)",2015,"December",50114
"Port_Alvin","EC",2015,"January",0
"Port_Alvin","EC",2015,"February",0
"Port_Alvin","EC",2015,"March",0
"Port_Alvin","EC",2015,"April",0
"Port_Alvin","EC",2015,"May",0
"Port_Alvin","EC",2015,"June",0
"Port_Alvin","EC",2015,"July",0
"Port_Alvin","EC",2015,"August",0
"Port_Alvin","EC",2015,"September",0
"Port_Alvin","EC",2015,"October",0
"Port_Alvin","EC",2015,"November",0
"Port_Alvin","EC",2015,"December",0
"Port_Alvin","Female Condom",2015,"January",118061
"Port_Alvin","Female Condom",2015,"February",117815
"Port_Alvin","Female Condom",2015,"March",127825
"Port_Alvin","Female Condom",2015,"April",127641
"Port_Alvin","Female Condom",2015,"May",117999
"Port_Alvin","Female Condom",2015,"June",124830
"Port_Alvin","Female Condom",2015,"July",122976
"Port_Alvin","Female Condom",2015,"August",127579
"Port_Alvin","Female Condom",2015,"September",128782
"Port_Alvin","Female Condom",2015,"October",116858
"Port_Alvin","Female Condom",2015,"November",120810
"Port_Alvin","Female Condom",2015,"December",122664
"Port_Alvin","Implanon",2015,"January",1483
"Port_Alvin","Implanon",2015,"February",1496
"Port_Alvin","Implanon",2015,"March",1362
"Port_Alvin","Implanon",2015,"April",1370
"Port_Alvin","Implanon",2015,"May",1356
"Port_Alvin","Implanon",2015,"June",1406
"Port_Alvin","Implanon",2015,"July",1483
"Port_Alvin","Implanon",2015,"August",1491
"Port_Alvin","Implanon",2015,"September",1378
"Port_Alvin","Implanon",2015,"October",1475
"Port_Alvin","Implanon",2015,"November",1447
"Port_Alvin","Implanon",2015,"December",1370
"Port_Alvin","Jadelle",2015,"January",4065
"Port_Alvin","Jadelle",2015,"February",3808
"Port_Alvin","Jadelle",2015,"March",4128
"Port_Alvin","Jadelle",2015,"April",4203
"Port_Alvin","Jadelle",2015,"May",3943
"Port_Alvin","Jadelle",2015,"June",3805
"Port_Alvin","Jadelle",2015,"July",4200
"Port_Alvin","Jadelle",2015,"August",4112
"Port_Alvin","Jadelle",2015,"September",3896
"Port_Alvin","Jadelle",2015,"October",4118
"Port_Alvin","Jadelle",2015,"November",3890
"Port_Alvin","Jadelle",2015,"December",3880
"Port_Alvin","LAM",2015,"January",0
"Port_Alvin","LAM",2015,"February",0
"Port_Alvin","LAM",2015,"March",0
"Port_Alvin","LAM",2015,"April",0
"Port_Alvin","LAM",2015,"May",0
"Port_Alvin","LAM",2015,"June",0
"Port_Alvin","LAM",2015,"July",0
"Port_Alvin","LAM",2015,"August",0
"Port_Alvin","LAM",2015,"September",0
"Port_Alvin","LAM",2015,"October",0
"Port_Alvin","LAM",2015,"November",0
"Port_Alvin","LAM",2015,"December",0
"Port_Alvin","LNG-IUS",2015,"January",0
"Port_Alvin","LNG-IUS",2015,"February",0
"Port_Alvin","LNG-IUS",2015,"March",0
"Port_Alvin","LNG-IUS",2015,"April",0
"Port_Alvin","LNG-IUS",2015,"May",0
"Port_Alvin","LNG-IUS",2015,"June",0
"Port_Alvin","LNG-IUS",2015,"July",0
"Port_Alvin","LNG-IUS",2015,"August",0
"Port_Alvin","LNG-IUS",2015,"September",0
"Port_Alvin","LNG-IUS",2015,"October",0
"Port_Alvin","LNG-IUS",2015,"November",0
"Port_Alvin","LNG-IUS",2015,"December",0
"Port_Alvin","Lunelle",2015,"January",0
"Port_Alvin","Lunelle",2015,"February",0
"Port_Alvin","Lunelle",2015,"March",0
"Port_Alvin","Lunelle",2015,"April",0
"Port_Alvin","Lunelle",2015,"May",0
"Port_Alvin","Lunelle",2015,"June",0
"Port_Alvin","Lunelle",2015,"July",0
"Port_Alvin","Lunelle",2015,"August",0
"Port_Alvin","Lunelle",2015,"September",0
"Port_Alvin","Lunelle",2015,"October",0
"Port_Alvin","Lunelle",2015,"November",0
"Port_Alvin","Lunelle",2015,"December",0
"Port_Alvin","Male Condom",2015,"January",3092928
"Port_Alvin","Male Condom",2015,"February",3033032
"Port_Alvin","Male Condom",2015,"March",2915090
"Port_Alvin","Male Condom",2015,"April",2953982
"Port_Alvin","Male Condom",2015,"May",3124988
"Port_Alvin","Male Condom",2015,"June",3171977
"Port_Alvin","Male Condom",2015,"July",3168620
"Port_Alvin","Male Condom",2015,"August",3210869
"Port_Alvin","Male Condom",2015,"September",2957339
"Port_Alvin","Male Condom",2015,"October",3096452
"Port_Alvin","Male Condom",2015,"November",3029507
"Port_Alvin","Male Condom",2015,"December",3000971
"Port_Alvin","Noristerat (NET-En)",2015,"January",0
"Port_Alvin","Noristerat (NET-En)",2015,"February",0
"Port_Alvin","Noristerat (NET-En)",2015,"March",0
"Port_Alvin","Noristerat (NET-En)",2015,"April",0
"Port_Alvin","Noristerat (NET-En)",2015,"May",0
"Port_Alvin","Noristerat (NET-En)",2015,"June",0
"Port_Alvin","Noristerat (NET-En)",2015,"July",0
"Port_Alvin","Noristerat (NET-En)",2015,"August",0
"Port_Alvin","Noristerat (NET-En)",2015,"September",0
"Port_Alvin","Noristerat (NET-En)",2015,"October",0
"Port_Alvin","Noristerat (NET-En)",2015,"November",0
"Port_Alvin","Noristerat (NET-En)",2015,"December",0
"Port_Alvin","Other Injectable",2015,"January",0
"Port_Alvin","Other Injectable",2015,"February",0
"Port_Alvin","Other Injectable",2015,"March",0
"Port_Alvin","Other Injectable",2015,"April",0
"Port_Alvin","Other Injectable",2015,"May",0
"Port_Alvin","Other Injectable",2015,"June",0
"Port_Alvin","Other Injectable",2015,"July",0
"Port_Alvin","Other Injectable",2015,"August",0
"Port_Alvin","Other Injectable",2015,"September",0
"Port_Alvin","Other Injectable",2015,"October",0
"Port_Alvin","Other Injectable",2015,"November",0
"Port_Alvin","Other Injectable",2015,"December",0
"Port_Alvin","Other OC Pill",2015,"January",0
"Port_Alvin","Other OC Pill",2015,"February",0
"Port_Alvin","Other OC Pill",2015,"March",0
"Port_Alvin","Other OC Pill",2015,"April",0
"Port_Alvin","Other OC Pill",2015,"May",0
"Port_Alvin","Other OC Pill",2015,"June",0
"Port_Alvin","Other OC Pill",2015,"July",0
"Port_Alvin","Other OC Pill",2015,"August",0
"Port_Alvin","Other OC Pill",2015,"September",0
"Port_Alvin","Other OC Pill",2015,"October",0
"Port_Alvin","Other OC Pill",2015,"November",0
"Port_Alvin","Other OC Pill",2015,"December",0
"Port_Alvin","Progestin only (POP)",2015,"January",127907
"Port_Alvin","Progestin only (POP)",2015,"February",128700
"Port_Alvin","Progestin only (POP)",2015,"March",130973
"Port_Alvin","Progestin only (POP)",2015,"April",130494
"Port_Alvin","Progestin only (POP)",2015,"May",134824
"Port_Alvin","Progestin only (POP)",2015,"June",128285
"Port_Alvin","Progestin only (POP)",2015,"July",132057
"Port_Alvin","Progestin only (POP)",2015,"August",132615
"Port_Alvin","Progestin only (POP)",2015,"September",135202
"Port_Alvin","Progestin only (POP)",2015,"October",131052
"Port_Alvin","Progestin only (POP)",2015,"November",132136
"Port_Alvin","Progestin only (POP)",2015,"December",134409
"Port_Alvin","Sayana Press",2015,"January",0
"Port_Alvin","Sayana Press",2015,"February",0
"Port_Alvin","Sayana Press",2015,"March",0
"Port_Alvin","Sayana Press",2015,"April",0
"Port_Alvin","Sayana Press",2015,"May",0
"Port_Alvin","Sayana Press",2015,"June",0
"Port_Alvin","Sayana Press",2015,"July",0
"Port_Alvin","Sayana Press",2015,"August",0
"Port_Alvin","Sayana Press",2015,"September",0
"Port_Alvin","Sayana Press",2015,"October",0
"Port_Alvin","Sayana Press",2015,"November",0
"Port_Alvin","Sayana Press",2015,"December",0
"Port_Alvin","SDM (Standard Days)",2015,"January",0
"Port_Alvin","SDM (Standard Days)",2015,"February",0
"Port_Alvin","SDM (Standard Days)",2015,"March",0
"Port_Alvin","SDM (Standard Days)",2015,"April",0
"Port_Alvin","SDM (Standard Days)",2015,"May",0
"Port_Alvin","SDM (Standard Days)",2015,"June",0
"Port_Alvin","SDM (Standard Days)",2015,"July",0
"Port_Alvin","SDM (Standard Days)",2015,"August",0
"Port_Alvin","SDM (Standard Days)",2015,"September",0
"Port_Alvin","SDM (Standard Days)",2015,"October",0
"Port_Alvin","SDM (Standard Days)",2015,"November",0
"Port_Alvin","SDM (Standard Days)",2015,"December",0
"Port_Alvin","Sino-Implant",2015,"January",0
"Port_Alvin","Sino-Implant",2015,"February",0
"Port_Alvin","Sino-Implant",2015,"March",0
"Port_Alvin","Sino-Implant",2015,"April",0
"Port_Alvin","Sino-Implant",2015,"May",0
"Port_Alvin","Sino-Implant",2015,"June",0
"Port_Alvin","Sino-Implant",2015,"July",0
"Port_Alvin","Sino-Implant",2015,"August",0
"Port_Alvin","Sino-Implant",2015,"September",0
"Port_Alvin","Sino-Implant",2015,"October",0
"Port_Alvin","Sino-Implant",2015,"November",0
"Port_Alvin","Sino-Implant",2015,"December",0
"Port_Alvin","Spermicides",2015,"January",24
"Port_Alvin","Spermicides",2015,"February",22
"Port_Alvin","Spermicides",2015,"March",23
"Port_Alvin","Spermicides",2015,"April",22
"Port_Alvin","Spermicides",2015,"May",22
"Port_Alvin","Spermicides",2015,"June",24
"Port_Alvin","Spermicides",2015,"July",24
"Port_Alvin","Spermicides",2015,"August",23
"Port_Alvin","Spermicides",2015,"September",23
"Port_Alvin","Spermicides",2015,"October",24
"Port_Alvin","Spermicides",2015,"November",24
"Port_Alvin","Spermicides",2015,"December",24
"Port_Alvin","Tubal Ligation (F)",2015,"January",0
"Port_Alvin","Tubal Ligation (F)",2015,"February",0
"Port_Alvin","Tubal Ligation (F)",2015,"March",0
"Port_Alvin","Tubal Ligation (F)",2015,"April",0
"Port_Alvin","Tubal Ligation (F)",2015,"May",0
"Port_Alvin","Tubal Ligation (F)",2015,"June",0
"Port_Alvin","Tubal Ligation (F)",2015,"July",0
"Port_Alvin","Tubal Ligation (F)",2015,"August",0
"Port_Alvin","Tubal Ligation (F)",2015,"September",0
"Port_Alvin","Tubal Ligation (F)",2015,"October",0
"Port_Alvin","Tubal Ligation (F)",2015,"November",0
"Port_Alvin","Tubal Ligation (F)",2015,"December",0
"Port_Alvin","Vaginal barrier",2015,"January",28
"Port_Alvin","Vaginal barrier",2015,"February",27
"Port_Alvin","Vaginal barrier",2015,"March",27
"Port_Alvin","Vaginal barrier",2015,"April",27
"Port_Alvin","Vaginal barrier",2015,"May",27
"Port_Alvin","Vaginal barrier",2015,"June",27
"Port_Alvin","Vaginal barrier",2015,"July",28
"Port_Alvin","Vaginal barrier",2015,"August",29
"Port_Alvin","Vaginal barrier",2015,"September",29
"Port_Alvin","Vaginal barrier",2015,"October",28
"Port_Alvin","Vaginal barrier",2015,"November",27
"Port_Alvin","Vaginal barrier",2015,"December",29
"Port_Alvin","Vasectomy (M)",2015,"January",0
"Port_Alvin","Vasectomy (M)",2015,"February",0
"Port_Alvin","Vasectomy (M)",2015,"March",0
"Port_Alvin","Vasectomy (M)",2015,"April",0
"Port_Alvin","Vasectomy (M)",2015,"May",0
"Port_Alvin","Vasectomy (M)",2015,"June",0
"Port_Alvin","Vasectomy (M)",2015,"July",0
"Port_Alvin","Vasectomy (M)",2015,"August",0
"Port_Alvin","Vasectomy (M)",2015,"September",0
"Port_Alvin","Vasectomy (M)",2015,"October",0
"Port_Alvin","Vasectomy (M)",2015,"November",0
"Port_Alvin","Vasectomy (M)",2015,"December",0
"Port_Alvin","Combined Oral (COC)",2016,"January",305957
"Port_Alvin","Combined Oral (COC)",2016,"February",317987
"Port_Alvin","Combined Oral (COC)",2016,"March",319053
"Port_Alvin","Combined Oral (COC)",2016,"April",306572
"Port_Alvin","Combined Oral (COC)",2016,"May",302580
"Port_Alvin","Combined Oral (COC)",2016,"June",314610
"Port_Alvin","Combined Oral (COC)",2016,"July",296641
"Port_Alvin","Combined Oral (COC)",2016,"August",323926
"Port_Alvin","Combined Oral (COC)",2016,"September",320625
"Port_Alvin","Combined Oral (COC)",2016,"October",301514
"Port_Alvin","Combined Oral (COC)",2016,"November",313995
"Port_Alvin","Combined Oral (COC)",2016,"December",299942
"Port_Alvin","Copper- T 380-A IUD",2016,"January",451
"Port_Alvin","Copper- T 380-A IUD",2016,"February",426
"Port_Alvin","Copper- T 380-A IUD",2016,"March",433
"Port_Alvin","Copper- T 380-A IUD",2016,"April",428
"Port_Alvin","Copper- T 380-A IUD",2016,"May",424
"Port_Alvin","Copper- T 380-A IUD",2016,"June",436
"Port_Alvin","Copper- T 380-A IUD",2016,"July",417
"Port_Alvin","Copper- T 380-A IUD",2016,"August",447
"Port_Alvin","Copper- T 380-A IUD",2016,"September",410
"Port_Alvin","Copper- T 380-A IUD",2016,"October",437
"Port_Alvin","Copper- T 380-A IUD",2016,"November",444
"Port_Alvin","Copper- T 380-A IUD",2016,"December",414
"Port_Alvin","Depo Provera (DMPA)",2016,"January",46670
"Port_Alvin","Depo Provera (DMPA)",2016,"February",49387
"Port_Alvin","Depo Provera (DMPA)",2016,"March",47392
"Port_Alvin","Depo Provera (DMPA)",2016,"April",50145
"Port_Alvin","Depo Provera (DMPA)",2016,"May",50551
"Port_Alvin","Depo Provera (DMPA)",2016,"June",46264
"Port_Alvin","Depo Provera (DMPA)",2016,"July",49353
"Port_Alvin","Depo Provera (DMPA)",2016,"August",47462
"Port_Alvin","Depo Provera (DMPA)",2016,"September",49423
"Port_Alvin","Depo Provera (DMPA)",2016,"October",47428
"Port_Alvin","Depo Provera (DMPA)",2016,"November",46718
"Port_Alvin","Depo Provera (DMPA)",2016,"December",50097
"Port_Alvin","EC",2016,"January",0
"Port_Alvin","EC",2016,"February",0
"Port_Alvin","EC",2016,"March",0
"Port_Alvin","EC",2016,"April",0
"Port_Alvin","EC",2016,"May",0
"Port_Alvin","EC",2016,"June",0
"Port_Alvin","EC",2016,"July",0
"Port_Alvin","EC",2016,"August",0
"Port_Alvin","EC",2016,"September",0
"Port_Alvin","EC",2016,"October",0
"Port_Alvin","EC",2016,"November",0
"Port_Alvin","EC",2016,"December",0
"Port_Alvin","Female Condom",2016,"January",102875
"Port_Alvin","Female Condom",2016,"February",101160
"Port_Alvin","Female Condom",2016,"March",107319
"Port_Alvin","Female Condom",2016,"April",107597
"Port_Alvin","Female Condom",2016,"May",99730
"Port_Alvin","Female Condom",2016,"June",104175
"Port_Alvin","Female Condom",2016,"July",102088
"Port_Alvin","Female Condom",2016,"August",105889
"Port_Alvin","Female Condom",2016,"September",107521
"Port_Alvin","Female Condom",2016,"October",99529
"Port_Alvin","Female Condom",2016,"November",99453
"Port_Alvin","Female Condom",2016,"December",104961
"Port_Alvin","Implanon",2016,"January",1461
"Port_Alvin","Implanon",2016,"February",1426
"Port_Alvin","Implanon",2016,"March",1510
"Port_Alvin","Implanon",2016,"April",1421
"Port_Alvin","Implanon",2016,"May",1510
"Port_Alvin","Implanon",2016,"June",1413
"Port_Alvin","Implanon",2016,"July",1494
"Port_Alvin","Implanon",2016,"August",1489
"Port_Alvin","Implanon",2016,"September",1405
"Port_Alvin","Implanon",2016,"October",1502
"Port_Alvin","Implanon",2016,"November",1405
"Port_Alvin","Implanon",2016,"December",1454
